x-axis,1
second,Volt
-1.000000000000e-001, 1.54271e+000
-9.997395833344e-002, 1.54271e+000
-9.994791666688e-002, 1.54271e+000
-9.992187500031e-002, 1.54271e+000
-9.989583333375e-002, 1.54271e+000
-9.986979166719e-002, 1.54271e+000
-9.984375000063e-002, 1.54271e+000
-9.981770833406e-002, 1.54271e+000
-9.979166666750e-002, 1.54271e+000
-9.976562500094e-002, 1.54271e+000
-9.973958333438e-002, 1.54271e+000
-9.971354166781e-002, 1.54271e+000
-9.968750000125e-002, 1.54271e+000
-9.966145833469e-002, 1.54271e+000
-9.963541666813e-002, 1.54271e+000
-9.960937500156e-002, 1.54523e+000
-9.958333333500e-002, 1.54271e+000
-9.955729166844e-002, 1.54271e+000
-9.953125000188e-002, 1.54271e+000
-9.950520833531e-002, 1.54271e+000
-9.947916666875e-002, 1.54523e+000
-9.945312500219e-002, 1.54271e+000
-9.942708333562e-002, 1.54523e+000
-9.940104166906e-002, 1.54271e+000
-9.937500000250e-002, 1.54523e+000
-9.934895833594e-002, 1.54523e+000
-9.932291666938e-002, 1.54523e+000
-9.929687500281e-002, 1.54271e+000
-9.927083333625e-002, 1.54523e+000
-9.924479166969e-002, 1.54523e+000
-9.921875000313e-002, 1.54271e+000
-9.919270833656e-002, 1.54271e+000
-9.916666667000e-002, 1.54271e+000
-9.914062500344e-002, 1.54271e+000
-9.911458333688e-002, 1.54271e+000
-9.908854167031e-002, 1.54271e+000
-9.906250000375e-002, 1.54271e+000
-9.903645833719e-002, 1.54271e+000
-9.901041667063e-002, 1.54271e+000
-9.898437500406e-002, 1.54271e+000
-9.895833333750e-002, 1.54271e+000
-9.893229167094e-002, 1.54271e+000
-9.890625000438e-002, 1.54271e+000
-9.888020833781e-002, 1.54271e+000
-9.885416667125e-002, 1.54271e+000
-9.882812500469e-002, 1.54271e+000
-9.880208333812e-002, 1.54271e+000
-9.877604167156e-002, 1.54271e+000
-9.875000000500e-002, 1.54271e+000
-9.872395833844e-002, 1.54271e+000
-9.869791667188e-002, 1.54271e+000
-9.867187500531e-002, 1.54271e+000
-9.864583333875e-002, 1.54271e+000
-9.861979167219e-002, 1.54271e+000
-9.859375000563e-002, 1.54523e+000
-9.856770833906e-002, 1.54523e+000
-9.854166667250e-002, 1.54523e+000
-9.851562500594e-002, 1.54271e+000
-9.848958333938e-002, 1.54523e+000
-9.846354167281e-002, 1.54523e+000
-9.843750000625e-002, 1.54271e+000
-9.841145833969e-002, 1.54523e+000
-9.838541667313e-002, 1.54271e+000
-9.835937500656e-002, 1.54271e+000
-9.833333334000e-002, 1.54523e+000
-9.830729167344e-002, 1.54523e+000
-9.828125000688e-002, 1.54523e+000
-9.825520834031e-002, 1.54523e+000
-9.822916667375e-002, 1.54271e+000
-9.820312500719e-002, 1.54271e+000
-9.817708334062e-002, 1.54271e+000
-9.815104167406e-002, 1.54271e+000
-9.812500000750e-002, 1.54523e+000
-9.809895834094e-002, 1.54523e+000
-9.807291667438e-002, 1.54523e+000
-9.804687500781e-002, 1.54271e+000
-9.802083334125e-002, 1.54271e+000
-9.799479167469e-002, 1.54271e+000
-9.796875000813e-002, 1.54271e+000
-9.794270834156e-002, 1.54271e+000
-9.791666667500e-002, 1.54271e+000
-9.789062500844e-002, 1.54271e+000
-9.786458334188e-002, 1.54020e+000
-9.783854167531e-002, 1.54271e+000
-9.781250000875e-002, 1.54271e+000
-9.778645834219e-002, 1.54271e+000
-9.776041667563e-002, 1.54271e+000
-9.773437500906e-002, 1.54020e+000
-9.770833334250e-002, 1.54020e+000
-9.768229167594e-002, 1.54020e+000
-9.765625000938e-002, 1.54020e+000
-9.763020834281e-002, 1.54020e+000
-9.760416667625e-002, 1.54020e+000
-9.757812500969e-002, 1.54020e+000
-9.755208334313e-002, 1.54020e+000
-9.752604167656e-002, 1.54271e+000
-9.750000001000e-002, 1.54271e+000
-9.747395834344e-002, 1.54271e+000
-9.744791667688e-002, 1.54271e+000
-9.742187501031e-002, 1.54271e+000
-9.739583334375e-002, 1.54271e+000
-9.736979167719e-002, 1.54271e+000
-9.734375001063e-002, 1.54271e+000
-9.731770834406e-002, 1.54271e+000
-9.729166667750e-002, 1.54271e+000
-9.726562501094e-002, 1.54271e+000
-9.723958334438e-002, 1.54271e+000
-9.721354167781e-002, 1.54271e+000
-9.718750001125e-002, 1.54271e+000
-9.716145834469e-002, 1.54271e+000
-9.713541667813e-002, 1.54271e+000
-9.710937501156e-002, 1.54271e+000
-9.708333334500e-002, 1.54271e+000
-9.705729167844e-002, 1.54271e+000
-9.703125001188e-002, 1.54271e+000
-9.700520834531e-002, 1.54020e+000
-9.697916667875e-002, 1.54271e+000
-9.695312501219e-002, 1.54271e+000
-9.692708334563e-002, 1.54271e+000
-9.690104167906e-002, 1.54271e+000
-9.687500001250e-002, 1.54271e+000
-9.684895834594e-002, 1.54271e+000
-9.682291667938e-002, 1.54020e+000
-9.679687501281e-002, 1.54020e+000
-9.677083334625e-002, 1.54020e+000
-9.674479167969e-002, 1.54020e+000
-9.671875001313e-002, 1.54020e+000
-9.669270834656e-002, 1.54020e+000
-9.666666668000e-002, 1.54020e+000
-9.664062501344e-002, 1.54020e+000
-9.661458334688e-002, 1.54020e+000
-9.658854168031e-002, 1.54020e+000
-9.656250001375e-002, 1.54020e+000
-9.653645834719e-002, 1.54020e+000
-9.651041668063e-002, 1.54271e+000
-9.648437501406e-002, 1.54020e+000
-9.645833334750e-002, 1.54271e+000
-9.643229168094e-002, 1.54020e+000
-9.640625001438e-002, 1.54020e+000
-9.638020834781e-002, 1.54271e+000
-9.635416668125e-002, 1.54271e+000
-9.632812501469e-002, 1.54271e+000
-9.630208334813e-002, 1.54271e+000
-9.627604168156e-002, 1.54271e+000
-9.625000001500e-002, 1.54271e+000
-9.622395834844e-002, 1.54271e+000
-9.619791668188e-002, 1.54271e+000
-9.617187501531e-002, 1.54271e+000
-9.614583334875e-002, 1.54271e+000
-9.611979168219e-002, 1.54271e+000
-9.609375001563e-002, 1.54271e+000
-9.606770834906e-002, 1.54271e+000
-9.604166668250e-002, 1.54271e+000
-9.601562501594e-002, 1.54271e+000
-9.598958334938e-002, 1.54271e+000
-9.596354168281e-002, 1.54271e+000
-9.593750001625e-002, 1.54271e+000
-9.591145834969e-002, 1.54271e+000
-9.588541668313e-002, 1.54271e+000
-9.585937501656e-002, 1.54271e+000
-9.583333335000e-002, 1.54271e+000
-9.580729168344e-002, 1.54271e+000
